Pet Expenses	60.00	2009-05-01
Pet Expenses	60.00	2009-06-01
Pet Expenses	25.00	2009-07-01
Pet Expenses	15.00	2010-09-01
Pet Expenses	15.00	2010-10-01
Pet Expenses	15.00	2010-11-01
Pet Expenses	15.00	2010-12-01
Pet Expenses	15.00	2011-01-01
Pet Expenses	15.00	2011-02-01
Pet Expenses	15.00	2011-03-01
Pet Expenses	15.00	2011-04-01
Pet Expenses	15.00	2011-05-01
Pet Expenses	15.00	2011-06-01
Pet Expenses	15.00	2011-07-01
Primary Solutions	512.97	2008-08-01
Primary Solutions	2035.07	2008-09-01
Primary Solutions	512.97	2008-10-01
Primary Solutions	2793.46	2008-11-01
Primary Solutions	2793.00	2008-12-01
Primary Solutions	2793.00	2009-01-01
Primary Solutions	2793.00	2009-02-01
Primary Solutions	2820.34	2009-03-01
Primary Solutions	2864.36	2009-04-01
Primary Solutions	2864.36	2009-05-01
Primary Solutions	2864.36	2009-06-01
Primary Solutions	2864.36	2009-07-01
Primary Solutions	2864.36	2009-08-01
Primary Solutions	2864.36	2009-09-01
Primary Solutions	2864.36	2009-10-01
Primary Solutions	2864.36	2009-11-01
Primary Solutions	2918.28	2009-12-01
Primary Solutions	2711.08	2010-01-01
Primary Solutions	2711.08	2010-02-01
Primary Solutions	2711.08	2010-03-01
Primary Solutions	2711.08	2010-04-01
Primary Solutions	2711.08	2010-05-01
Primary Solutions	2711.08	2010-06-01
Primary Solutions	2711.08	2010-07-01
Primary Solutions	2833.08	2010-08-01
Primary Solutions	2833.08	2010-09-01
Primary Solutions	3066.60	2010-10-01
Primary Solutions	3182.35	2010-11-01
Primary Solutions	3182.35	2010-12-01
Primary Solutions	3182.35	2011-01-01
Primary Solutions	3143.68	2011-02-01
Primary Solutions	3143.68	2011-03-01
Primary Solutions	3143.68	2011-04-01
Primary Solutions	3143.68	2011-05-01
Primary Solutions	3143.68	2011-06-01
Primary Solutions	3143.68	2011-07-01
Primary Solutions	3143.68	2011-08-01
Primary Solutions	3143.68	2011-09-01
Primary Solutions	3143.68	2011-10-01
Primary Solutions	3390.00	2011-11-01
Savings	25.00	2008-11-01
Smart Car Payment	275.43	2009-08-01
Smart Car Payment	275.43	2009-09-01
Smart Car Payment	275.43	2009-10-01
Smart Car Payment	275.43	2009-11-01
Smart Car Payment	275.43	2009-12-01
Smart Car Payment	275.43	2010-01-01
Smart Car Payment	275.43	2010-02-01
Smart Car Payment	275.43	2010-03-01
Smart Car Payment	275.43	2010-04-01
Smart Car Payment	275.43	2010-05-01
Smart Car Payment	275.43	2010-06-01
Smart Car Payment	275.43	2010-07-01
Smart Car Payment	275.43	2010-08-01
Smart Car Payment	275.43	2010-09-01
Smart Car Payment	275.43	2010-10-01
Smart Car Payment	275.43	2010-11-01
Smart Car Payment 2	1229.05	2010-09-01
Smart Car Payment 2	1472.17	2010-10-01
Smart Car Payment 2	1573.38	2010-11-01
Stafford Loan 1	62.46	2008-09-01
Stafford Loan 1	62.46	2008-10-01
Stafford Loan 1	62.46	2008-11-01
Stafford Loan 1	62.46	2008-12-01
Stafford Loan 1	62.46	2009-01-01
Stafford Loan 1	62.46	2009-02-01
Stafford Loan 1	62.46	2009-03-01
Stafford Loan 1	62.46	2009-04-01
Stafford Loan 1	62.46	2009-05-01
Stafford Loan 1	62.46	2009-06-01
Stafford Loan 1	62.46	2009-07-01
Stafford Loan 1	62.46	2009-08-01
Stafford Loan 1	62.46	2009-09-01
Stafford Loan 1	62.46	2009-10-01
Stafford Loan 1	62.46	2009-11-01
Stafford Loan 1	62.46	2009-12-01
Stafford Loan 1	62.46	2010-01-01
Stafford Loan 1	62.46	2010-02-01
Stafford Loan 1	62.46	2010-03-01
Stafford Loan 1	62.46	2010-04-01
Stafford Loan 1	62.46	2010-05-01
Stafford Loan 1	62.46	2010-06-01
Stafford Loan 1	62.46	2010-07-01
Stafford Loan 1	62.46	2010-08-01
Stafford Loan 1	62.46	2010-09-01
Stafford Loan 1	62.46	2010-10-01
Stafford Loan 1	62.46	2010-11-01
Stafford Loan 1	62.46	2010-12-01
Stafford Loan 1	62.46	2011-01-01
Stafford Loan 1	62.46	2011-02-01
Stafford Loan 1	62.46	2011-03-01
Stafford Loan 1	62.46	2011-04-01
Stafford Loan 1	62.46	2011-05-01
Stafford Loan 1	62.46	2011-06-01
Stafford Loan 1	62.46	2011-07-01
Stafford Loan 1	62.46	2011-08-01
Stafford Loan 1	62.46	2011-09-01
Stafford Loan 1	62.46	2011-10-01
Stafford Loan 1	62.46	2011-11-01
Stafford Loan 2	169.88	2008-12-01
Stafford Loan 2	169.88	2009-01-01
Stafford Loan 2	169.88	2009-02-01
Stafford Loan 2	169.88	2009-03-01
Stafford Loan 2	169.88	2009-04-01
Stafford Loan 2	169.88	2009-05-01
Stafford Loan 2	169.88	2009-06-01
Stafford Loan 2	169.88	2009-07-01
Stafford Loan 2	169.88	2009-08-01
Stafford Loan 2	169.88	2009-09-01
Stafford Loan 2	169.88	2009-10-01
Stafford Loan 2	169.88	2009-11-01
Stafford Loan 2	169.88	2009-12-01
Stafford Loan 2	169.88	2010-01-01
Stafford Loan 2	169.88	2010-02-01
Stafford Loan 2	169.88	2010-03-01
Stafford Loan 2	169.88	2010-04-01
Stafford Loan 2	169.88	2010-05-01
Stafford Loan 2	169.88	2010-06-01
Stafford Loan 2	169.88	2010-07-01
Stafford Loan 2	169.88	2010-08-01
Stafford Loan 2	169.88	2010-09-01
Stafford Loan 2	169.88	2010-10-01
Stafford Loan 2	169.88	2010-11-01
Stafford Loan 2	169.88	2010-12-01
Stafford Loan 2	169.88	2011-01-01
Stafford Loan 2	169.88	2011-02-01
Stafford Loan 2	169.88	2011-03-01
Stafford Loan 2	169.88	2011-04-01
Stafford Loan 2	169.88	2011-05-01
Stafford Loan 2	169.88	2011-06-01
Stafford Loan 2	169.88	2011-07-01
Stafford Loan 2	169.88	2011-08-01
Stafford Loan 2	169.88	2011-09-01
Stafford Loan 2	169.88	2011-10-01
Stafford Loan 2	169.88	2011-11-01
Tithes	51.30	2008-08-01
Tithes	203.00	2008-09-01
Tithes	51.30	2008-10-01
Tithes	280.00	2008-11-01
Tithes	280.00	2008-12-01
Tithes	280.00	2009-01-01
Tithes	280.00	2009-02-01
Tithes	280.00	2009-03-01
Tithes	286.00	2009-04-01
Tithes	286.00	2009-05-01
Tithes	286.00	2009-06-01
Tithes	286.00	2009-07-01
Tithes	362.70	2009-08-01
Tithes	362.70	2009-09-01
Tithes	362.70	2009-10-01
Tithes	362.70	2009-11-01
Tithes	362.70	2009-12-01
Tithes	353.10	2010-01-01
Tithes	353.10	2010-02-01
Tithes	353.10	2010-03-01
Tithes	353.10	2010-04-01
Tithes	353.10	2010-05-01
Tithes	353.10	2010-06-01
Tithes	353.10	2010-07-01
Tithes	436.60	2010-08-01
Tithes	436.60	2010-09-01
Tithes	460.00	2010-10-01
Tithes	471.55	2010-11-01
Tithes	471.55	2010-12-01
Tithes	471.55	2011-01-01
Tithes	460.70	2011-02-01
Tithes	460.70	2011-03-01
Tithes	460.70	2011-04-01
Tithes	460.70	2011-05-01
Tithes	460.70	2011-06-01
Tithes	460.70	2011-07-01
Tithes	466.20	2011-08-01
Tithes	466.20	2011-09-01
Tithes	466.20	2011-10-01
Tithes	490.95	2011-11-01
Vehicle Maintenance	222.60	2008-08-01
Vehicle Maintenance	222.60	2008-09-01
VISTA	767.88	2009-08-01
VISTA	820.12	2009-09-01
VISTA	820.12	2009-10-01
VISTA	820.12	2009-11-01
VISTA	820.12	2009-12-01
VISTA	820.12	2010-01-01
VISTA	820.12	2010-02-01
VISTA	820.12	2010-03-01
VISTA	820.12	2010-04-01
VISTA	820.12	2010-05-01
VISTA	820.12	2010-06-01
VISTA	820.12	2010-07-01
VISTA	0.00	2010-08-01
VISTA	0.00	2010-09-01
VISTA	0.00	2010-10-01
VISTA	0.00	2010-11-01
VISTA	0.00	2010-12-01
VISTA	0.00	2011-01-01
VISTA	0.00	2011-02-01
VISTA	0.00	2011-03-01
VISTA	0.00	2011-04-01
VISTA	0.00	2011-05-01
VISTA	0.00	2011-06-01
VISTA	0.00	2011-07-01
VISTA	0.00	2011-08-01
VISTA	0.00	2011-09-01
VISTA	0.00	2011-10-01
VISTA	0.00	2011-11-01
Water Bill	13.96	2008-09-01
Water Bill	13.96	2008-10-01
Water Bill	35.00	2008-11-01
Water Bill	40.00	2008-12-01
Water Bill	40.00	2009-01-01
Water Bill	40.00	2009-02-01
Water Bill	40.00	2009-03-01
Water Bill	40.00	2009-04-01
Water Bill	40.00	2009-05-01
Water Bill	40.00	2009-06-01
Water Bill	40.00	2009-07-01
Water Bill	40.00	2009-08-01
Water Bill	40.00	2009-09-01
Water Bill	40.00	2009-10-01
Water Bill	40.00	2009-11-01
Water Bill	40.00	2009-12-01
Water Bill	33.43	2010-01-01
Water Bill	33.43	2010-02-01
Water Bill	33.43	2010-03-01
Water Bill	33.43	2010-04-01
Water Bill	33.43	2010-05-01
Water Bill	33.43	2010-06-01
Water Bill	33.43	2010-07-01
Water Bill	30.00	2010-08-01
Water Bill	30.00	2010-09-01
Water Bill	30.00	2010-10-01
Water Bill	35.00	2010-11-01
Water Bill	30.00	2010-12-01
Water Bill	30.00	2011-01-01
Water Bill	30.00	2011-02-01
Water Bill	30.00	2011-03-01
Water Bill	30.00	2011-04-01
Water Bill	30.00	2011-05-01
Water Bill	30.00	2011-06-01
Water Bill	30.00	2011-07-01
Water Bill	30.00	2011-08-01
Water Bill	30.00	2011-09-01
Water Bill	45.00	2011-10-01
Water Bill	45.00	2011-11-01
